gender,educational_attainment,occupation,industry,race,employment_status,state,age,annual_income_usd,weekly_work_hours,age_group,gender_mapped,matching_key,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
Female,Regular high school diploma,CMS-Clergy,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,Not in Labor Force,Minnesota/MN,21,3600,20,18-24,Female,18-24|Female,6.75,6.25,5.25,8.0,5.75
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,19,0,0,18-24,Female,18-24|Female,7.749999999999999,4.0,2.75,9.0,8.0
Female,"Some college, but less than 1 year","OFF-Office Clerks, General",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White; Some Other Race,Not in Labor Force,Texas/TX,20,0,0,18-24,Female,18-24|Female,4.75,5.0,7.0,5.0,8.25
Female,Bachelor's degree,EDU-Elementary And Middle School Teachers,"FIN-Monetary Authorities-Central Bank, And Commerical Banking",Asian Indian alone,"Civilian employed, at work",South Carolina/SC,19,20000,40,18-24,Female,18-24|Female,8.5,5.5,2.5,8.25,1.75
Female,Associate's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Supermarkets And Other Grocery (Except Convenience) Retailers,White alone,"Civilian employed, at work",Texas/TX,19,12500,18,18-24,Female,18-24|Female,6.5,8.5,6.0,8.25,7.749999999999999
Female,Regular high school diploma,"CMM-Computer Occupations, All Other",PRF-Business Support Services,White alone,"Civilian employed, at work",Missouri/MO,20,12000,38,18-24,Female,18-24|Female,9.5,5.0,0.2500000000000002,0.4999999999999999,6.0
Female,Grade 8,RPR-Industrial And Refractory Machinery Mechanics,ADM-Administration Of Human Resource Programs,White alone,"Civilian employed, at work",Louisiana/LA,21,45500,40,18-24,Female,18-24|Female,9.5,6.25,4.5,9.75,2.5
Female,N/A (less than 3 years old),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),EDU-Elementary And Secondary Schools,White alone,"Civilian employed, at work",Missouri/MO,22,15000,40,18-24,Female,18-24|Female,6.5,4.5,3.75,6.75,7.0
Female,Bachelor's degree,"OFF-Secretaries And Administrative Assistants, Except Legal, Medical, And Executive","ENT-Food Services And Drinking Places, except Alcoholic Beverages",Some Other Race alone,"Civilian employed, at work",Illinois/IL,22,25000,32,18-24,Female,18-24|Female,8.0,7.25,9.5,9.25,7.5
Female,Associate's degree,"SAL-Sales Representatives, Wholesale And Manufacturing",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Florida/FL,18,0,0,18-24,Female,18-24|Female,9.0,8.0,9.25,9.0,1.75
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, at work",Florida/FL,21,20000,40,18-24,Female,18-24|Female,8.5,6.0,5.0,9.0,7.749999999999999
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Lawn And Garden Equipment And Supplies Retailers,White alone,"Civilian employed, at work",California/CA,22,30000,40,18-24,Female,18-24|Female,8.75,4.5,5.75,9.0,9.0
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"PRF-Other Professional, Scientific, And Technical, Except Veterinary, Services",White alone,"Civilian employed, at work",Georgia/GA,24,32080,40,18-24,Female,18-24|Female,7.0,6.5,7.5,6.25,4.75
Female,Associate's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Other Miscellaneous Retailers,White alone,"Civilian employed, at work",Alabama/AL,22,20600,40,18-24,Female,18-24|Female,8.25,6.0,6.5,8.75,6.25
Female,Regular high school diploma,RPR-Automotive Service Technicians And Mechanics,MED-Offices Of Physicians,White alone,Not in Labor Force,Michigan/MI,18,7000,40,18-24,Female,18-24|Female,5.5,4.75,4.0,5.75,7.0
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,24,0,0,18-24,Female,18-24|Female,4.75,5.75,4.5,9.25,8.25
Female,Regular high school diploma,SAL-Sales Engineers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Ohio/OH,20,0,0,18-24,Female,18-24|Female,8.0,8.25,1.5000000000000002,9.75,6.25
Female,Bachelor's degree,EAT-Dining Room And Cafeteria Attendants And Bartender Helpers,SRV-Other Personal Services,White alone,"Civilian employed, at work",Georgia/GA,20,10000,25,18-24,Female,18-24|Female,6.5,1.5000000000000002,1.75,6.75,2.5
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, at work",Michigan/MI,22,1820,30,18-24,Female,18-24|Female,7.25,5.25,4.25,7.5,5.25
Female,Regular high school diploma,EDU-Postsecondary Teachers,SRV-Other Personal Services,White alone,"Civilian employed, at work",Arkansas/AR,20,14500,40,18-24,Female,18-24|Female,3.5,3.0000000000000004,0.4999999999999999,5.5,8.25
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MFG-Retail Bakeries,Vietnamese alone,"Civilian employed, at work",Colorado/CO,20,12000,15,18-24,Female,18-24|Female,8.0,2.5,7.5,5.5,6.5
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Arkansas/AR,19,0,0,18-24,Female,18-24|Female,9.5,6.25,8.5,8.25,7.0
Female,"1 or more years of college credit, no degree","TRN-Laborers And Freight, Stock, And Material Movers, Hand",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Tennessee/TN,23,0,0,18-24,Female,18-24|Female,6.25,6.75,7.25,7.25,4.75
Female,"1 or more years of college credit, no degree",TRN-Stockers And Order Fillers,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White; Some Other Race,Not in Labor Force,North Carolina/NC,24,15000,40,18-24,Female,18-24|Female,7.25,5.25,7.0,8.0,3.75
Female,1,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,Not in Labor Force,Tennessee/TN,20,4300,25,18-24,Female,18-24|Female,4.75,6.75,5.75,5.75,4.0
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"RET-Sporting Goods, And Hobby, Toy, And Game Retailers",White alone,"Civilian employed, at work",Nebraska/NE,22,73300,40,18-24,Female,18-24|Female,9.25,5.5,4.25,8.75,3.5
Female,Master's degree,BUS-Market Research Analysts And Marketing Specialists,"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",White alone,Not in Labor Force,Michigan/MI,24,0,0,18-24,Female,18-24|Female,6.5,3.5,5.25,6.25,6.75
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Specialty Food Retailers,White alone,Not in Labor Force,Montana/MT,21,8800,35,18-24,Female,18-24|Female,5.0,6.25,9.5,7.0,5.25
Female,Master's degree,MGR-Financial Managers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),Black or African American alone,Not in Labor Force,Virginia/VA,20,0,0,18-24,Female,18-24|Female,6.0,5.5,8.5,5.75,8.0
Female,Bachelor's degree,CLN-Landscaping And Groundskeeping Workers,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",White alone,"Civilian employed, at work",Pennsylvania/PA,21,80000,8,18-24,Female,18-24|Female,9.25,8.5,5.0,8.0,2.25
Female,"Some college, but less than 1 year",MED-Licensed Practical And Licensed Vocational Nurses,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,19,0,0,18-24,Female,18-24|Female,7.0,3.5,6.5,7.25,6.25
Female,Associate's degree,CON-Construction Laborers,PRF-Employment Services,White; Black or African American,"Civilian employed, at work",North Carolina/NC,24,67000,44,18-24,Female,18-24|Female,3.5,9.5,5.5,6.25,5.25
Female,Regular high school diploma,SAL-Retail Salespersons,RET-Other Miscellaneous Retailers,Asian Indian alone,"Civilian employed, at work",Indiana/IN,21,30000,35,18-24,Female,18-24|Female,6.0,4.5,7.25,7.749999999999999,8.25
Female,"1 or more years of college credit, no degree",OFF-Receptionists And Information Clerks,EDU-Elementary And Secondary Schools,White alone,"Civilian employed, at work",Florida/FL,24,8000,40,18-24,Female,18-24|Female,6.25,7.25,5.5,7.749999999999999,4.5
Female,3,CON-Construction Laborers,"FIN-Credit Unions, And Savings Institutions And Other Depository Credit Intermediation",White alone,"Civilian employed, at work",Arkansas/AR,21,2000,40,18-24,Female,18-24|Female,6.0,3.5,3.5,8.25,7.25
Female,Grade 11,CLN-Landscaping And Groundskeeping Workers,"ADM-Justice, Public Order, And Safety Activities",Filipino alone,"Civilian employed, at work",Florida/FL,23,20000,50,18-24,Female,18-24|Female,5.0,7.25,3.0000000000000004,2.25,6.75
Female,Master's degree,BUS-Human Resources Workers,SCA-Child Care Services,White alone,"Civilian employed, at work",Oregon/OR,22,8000,15,18-24,Female,18-24|Female,5.75,3.75,4.0,7.749999999999999,9.0
Female,1,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ADM-Justice, Public Order, And Safety Activities",White alone,"Civilian employed, at work",Missouri/MO,24,14500,30,18-24,Female,18-24|Female,7.5,5.0,6.25,7.0,6.75
Female,Grade 9,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,California/CA,22,30000,0,18-24,Female,18-24|Female,7.25,7.25,6.75,6.75,3.5
Female,"1 or more years of college credit, no degree",HLS-Medical Assistants,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Minnesota/MN,22,0,0,18-24,Female,18-24|Female,8.0,2.25,8.5,7.5,6.25
Female,Grade 9,MED-Registered Nurses,MED-Nursing Care Facilities (Skilled Nursing Facilities),White; Asian groups; and/or Native Hawaiian and Other Pacific Islander groups; and/or Some Other Race,"Civilian employed, at work",Ohio/OH,20,7200,16,18-24,Female,18-24|Female,4.25,4.5,4.75,9.25,3.75
Female,Professional degree beyond a bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),SCA-Child Care Services,Some Other Race alone,Unemployed,Alabama/AL,23,0,0,18-24,Female,18-24|Female,6.25,4.5,5.5,7.749999999999999,6.25
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"MED-General Medical And Surgical Hospitals, And Specialty (Except Psychiatric And Substance Abuse) Hospitals",White alone,"Civilian employed, at work",California/CA,22,45000,40,18-24,Female,18-24|Female,9.0,7.0,2.0,7.749999999999999,6.5
Female,Doctorate degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Other Amusement, Gambling, And Recreation Industries",White alone,"Civilian employed, at work",Florida/FL,23,20000,40,18-24,Female,18-24|Female,5.25,3.75,3.0000000000000004,7.0,8.25
Female,N/A (less than 3 years old),FIN-Accountants And Auditors,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,District of Columbia/DC,23,0,0,18-24,Female,18-24|Female,7.0,7.25,6.25,7.749999999999999,7.749999999999999
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Iowa/IA,19,0,0,18-24,Female,18-24|Female,5.25,3.2499999999999996,5.0,6.75,8.25
Female,Bachelor's degree,HLS-Orderlies and Psychiatric Aides,EXT-Support Activities For Mining,Some Other Race alone,"Civilian employed, at work",New York/NY,24,40000,40,18-24,Female,18-24|Female,7.0,6.5,10.0,6.75,10.0
Female,"1 or more years of college credit, no degree",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),RET-Gasoline Stations,White alone,"Civilian employed, at work",Pennsylvania/PA,23,45000,40,18-24,Female,18-24|Female,8.25,3.2499999999999996,4.75,7.749999999999999,4.0
Female,"Some college, but less than 1 year",HLS-Nursing Assistants,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",Asian Indian alone,"Civilian employed, at work",California/CA,19,4,1,18-24,Female,18-24|Female,9.5,3.75,5.0,6.75,5.25
Female,Master's degree,SAL-Cashiers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Texas/TX,19,0,0,18-24,Female,18-24|Female,9.0,8.0,6.75,8.75,2.75
Female,Associate's degree,OFF-Cargo And Freight Agents,AGR-Crop Production,White alone,"Civilian employed, at work",Tennessee/TN,19,5000,15,18-24,Female,18-24|Female,8.25,6.0,4.0,10.0,4.0
Female,"1 or more years of college credit, no degree",PRD-Helpers--Production Workers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),Black or African American alone,Not in Labor Force,Pennsylvania/PA,18,0,0,18-24,Female,18-24|Female,8.5,5.75,5.25,6.5,5.5
Female,Regular high school diploma,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),Chinese alone,Not in Labor Force,Pennsylvania/PA,19,0,0,18-24,Female,18-24|Female,8.0,8.5,2.75,3.2499999999999996,5.5
Female,Bachelor's degree,BUS-Cost Estimators,"RET-Health And Personal Care, Except Pharmacies And Drug, Retailers",White alone,Not in Labor Force,Ohio/OH,21,1120,4,18-24,Female,18-24|Female,6.0,5.25,2.5,9.0,3.5
Female,Master's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),MED-Home Health Care Services,White alone,Not in Labor Force,Ohio/OH,21,970,20,18-24,Female,18-24|Female,6.75,8.25,6.75,8.25,3.0000000000000004
Female,Master's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"RET-Warehouse Clubs, Supercenters, And Other General Merchandise Retailers",White alone,"Civilian employed, at work",California/CA,22,55000,45,18-24,Female,18-24|Female,5.0,4.25,1.75,5.0,3.5
Female,Master's degree,CMM-Software Developers,"SRV-Automotive Repair And Maintenance, Except Car Washes",White; Some Other Race,"Civilian employed, at work",Texas/TX,23,34000,40,18-24,Female,18-24|Female,7.0,8.0,3.2499999999999996,8.75,6.75
Female,Bachelor's degree,MIL-Military Enlisted Tactical Operations And Air/Weapons Specialists And Crew Members,"PRF-Services To Buildings And Dwellings, Except Landscaping Services",White alone,"Civilian employed, at work",Massachusetts/MA,23,25000,40,18-24,Female,18-24|Female,7.749999999999999,3.0000000000000004,6.0,5.5,7.5
Female,"Some college, but less than 1 year",N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Food Services And Drinking Places, except Alcoholic Beverages",Some Other Race alone,"Civilian employed, at work",Maryland/MD,19,8000,30,18-24,Female,18-24|Female,7.0,5.5,7.749999999999999,8.75,4.75
Female,Bachelor's degree,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers","ENT-Food Services And Drinking Places, except Alcoholic Beverages",White alone,"Civilian employed, at work",Utah/UT,22,10000,40,18-24,Female,18-24|Female,9.0,3.2499999999999996,5.75,9.25,8.75
Female,Bachelor's degree,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),"ENT-Other Amusement, Gambling, And Recreation Industries",Chinese alone,"Civilian employed, at work",Florida/FL,20,15000,20,18-24,Female,18-24|Female,8.0,4.75,5.25,7.25,9.25
Female,Regular high school diploma,MGR-General And Operations Managers,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),White alone,Not in Labor Force,Michigan/MI,20,0,0,18-24,Female,18-24|Female,5.25,5.5,3.2499999999999996,9.0,3.75
